Date,Label_No,Label,Motor,WATT,AMP,AbsMax,AbsMean,P2P,RMS,Skewness,Kurtosis,Crest,Shape,Impulse,1x,2x,3x,4x,1xB,2xB,3xB,4xB
2020-11-25 14:20:54,0.0,정상,L-CAHU-03R,11.0,22.0,0.0563112459999999,0.011719229358275,0.0973329171,0.0143282771766733,-0.1228588237428849,2.526519587395937,6.793064923287436,1.2226296404512416,4.805029774439765,0.0211698420473113,0.0021867108791528,0.0005687224970136,0.0008721164647217,0.0006796558216916,0.0004447925200177,0.0003271387829731,0.0003328411574232
2020-11-25 14:21:03,0.0,정상,L-CAHU-03R,11.0,22.0,0.0831384584,0.0113477145115416,0.1251804456,0.0139346075103669,-0.1725005971535047,2.7957487420647618,8.983420990284014,1.2279659922880688,7.326449596122687,0.0207182142634504,0.0021895810243673,0.0009168993345433,0.0009357139099297,0.0008103958130682,0.0007180436034935,0.0005126620845469,0.0003597888161916
2020-11-25 14:21:12,0.0,정상,L-SF-02,5.5,11.1,0.0220953300999999,0.0037972865345,0.0404461733999999,0.0047980646125797,-0.056480988363275,3.148505172613427,8.429685022155882,1.2635508458440736,5.818715522058794,0.0011539501241389,0.0002631809770137,7.348090442927086e-05,0.0002070954734259,0.0001833059007176,0.0009787186879042,0.000166007534004,5.103215300825249e-05
2020-11-25 14:22:06,0.0,정상,L-SF-02,5.5,11.1,0.020952031,0.0036947970388666,0.0403555482,0.0046727581575955,-0.0767335829707968,3.217444868366532,8.636344282958918,1.264686018864209,5.670685231042292,0.0013364821078022,0.0002956245359613,0.0001029709333443,0.0014714392964276,8.190446344558991e-05,0.0009604249662865,0.000174559872927,0.0001018095735933
2020-11-25 14:22:30,0.0,정상,L-SF-02,5.5,11.1,0.0181843191,0.00363566612865,0.0357652194,0.0045570995176916,-0.0322581423515449,3.011638679240964,7.848241904999336,1.2534427960203856,5.001647141552082,0.0012108808514529,0.0002277153162321,9.576738069604663e-05,0.0015347916987978,0.0001252154947943,0.0010113187734162,0.0002106495830299,6.634004357932486e-05
2020-11-25 14:22:39,0.0,정상,L-SF-02,5.5,11.1,0.0219451375,0.0036867227947916,0.0436646808,0.0046423574180968,-0.0333801079495646,3.1662455647928733,9.40571284532855,1.259209785084806,5.952478317871496,0.0008046926397053,0.0002973169240209,7.01154259468245e-05,0.0001233396421851,9.205159108221852e-05,0.0009869445499369,0.0001562271067797,4.6496525949800256e-05
2020-11-25 14:22:42,0.0,정상,L-SF-02,5.5,11.1,0.0179017354,0.0036885149426583,0.0348060262,0.0046599618344747,-0.0164909096844589,3.0811715859378253,7.469165507430166,1.2633707350840542,4.853372069328834,0.0011560153724567,0.0002624705950367,6.278071451377843e-05,0.0001376672712682,0.0001163790418906,0.0009495452099729,0.0001444213198114,4.7239298109291e-05
2020-11-25 14:23:24,0.0,정상,R-PAC-01R,3.75,7.7,0.024649471,0.0052004763554,0.0465345233,0.0064740069230708,0.0032374257462865,2.8611860179485493,7.187901380545141,1.244887291209101,4.739848682208663,0.0005744681125857,0.0005432451212004,0.000581183869668,8.462527616417928e-05,0.0007336774235355,0.0011116014700409,0.0030181552986609,0.000217988384431
2020-11-25 14:24:09,0.0,정상,R-PAC-01R,3.75,7.7,0.0242865924,0.0052100200026416,0.0461590421,0.0064959019032144,-0.0096908629113364,2.879299877055592,7.105871176588832,1.2468093980293329,4.661516153044678,0.0004666204474101,0.0003255058741649,0.0002968112069906,8.879465659696861e-05,0.0002365497452153,0.0004331195575575,0.0013129423110657,0.0005735600839204
2020-11-25 14:24:42,0.0,정상,L-CAHU-03R,11.0,22.0,0.0453198403,0.011253837555275,0.0881060585,0.0137714023061254,-0.1156873801523228,2.552846014006876,6.397755039137217,1.2237072232902806,4.027056555366509,0.0211666892422037,0.0017420812291024,0.0006514867105009,0.0007639764578223,0.0011594476551137,0.0006055391488467,0.0003190025031575,0.0001645792069725
2020-11-25 14:25:33,0.0,정상,L-CAHU-03R,11.0,22.0,0.0556635334999999,0.0115826399774749,0.0953261218999999,0.014085504136562,-0.1242448140944817,2.498857244906712,6.76767554613538,1.216087538242962,4.805772570696321,0.0206043287405425,0.0019524527735395,0.0006493838585866,0.0005234405362663,0.0008895887541165,0.0003806222411745,0.0001644582834127,0.0002778147088343
2020-11-25 14:29:00,0.0,정상,R-PAC-01R,3.75,7.7,0.0256460737,0.0050913517099833,0.0481181405,0.0063727388105852,0.0277549394935679,2.9406135722600624,7.550621786048187,1.2516791558692255,5.037183671619487,0.0004307359195291,0.0004015404438078,0.0004329948482564,0.0001468658130586,0.0005807494726297,0.0010976934725832,0.0023841968894182,0.0001736826630019
2020-11-25 14:29:30,0.0,정상,L-CAHU-03R,11.0,22.0,0.0526837632,0.0118026496668833,0.0948359966,0.014369003614545,-0.1364576248622578,2.476824078687006,6.600039859688112,1.2174387972272516,4.463723374576104,0.0210319622346936,0.0023526711679507,0.0008991593058621,0.0006112258581989,0.0005544261705908,0.0005121962390728,0.0003191980358198,0.0002252167060079
2020-11-25 14:29:42,0.0,정상,L-CAHU-03R,11.0,22.0,0.0763311535,0.0122697506882583,0.1161918305,0.0149369495249521,-0.1634436851454972,2.548277036091839,7.77881924993463,1.2173800352150808,6.221084310461655,0.0229708073502839,0.0026026996332419,0.0006039205591401,0.0006181221319504,0.0007324375334749,0.0003473167089571,0.0002141394239742,0.0001436098904164
2020-11-25 14:30:30,0.0,정상,L-CAHU-03R,11.0,22.0,0.0443642958999999,0.0115207459558666,0.0849386863,0.0140526020645431,-0.1063293705784026,2.4661994863313708,6.044338686164985,1.2197649456359358,3.85081799997582,0.0216203962942867,0.0018905292817932,0.0008081494503747,0.00046514028604,0.0005717304506686,0.0005850908195401,0.0002053599078683,0.0002473103051708
2020-11-25 14:31:33,0.0,정상,L-CAHU-03R,11.0,22.0,0.0434229000999999,0.0114948621626416,0.0847671106,0.0140140506679909,-0.1298759582358588,2.490980892358927,6.048723000096897,1.2191577828167988,3.777592065533812,0.021882259549533,0.0019715312274076,0.000667947985752,0.000528045950509,0.0007151205328771,0.0005259791538416,0.0002720401185174,0.0002784697763863
2020-11-25 14:32:00,0.0,정상,L-SF-02,5.5,11.1,0.0192488302,0.0036190352582916,0.0364123434,0.0045503871774695,0.017872272706113,3.075712429430844,8.00203191066677,1.2573481197907677,5.318773879281364,0.0009684479329222,0.0002306508399058,5.966635792724555e-05,0.0001675884431096,8.491586269207043e-05,0.0009475622895141,0.0001842566282378,9.023601186849438e-05
2020-11-25 14:32:27,0.0,정상,L-CAHU-03R,11.0,22.0,0.0634244083999999,0.0123259077158583,0.1037401855,0.0149195102988071,-0.1557169156994368,2.4442344096076654,6.9533237634679335,1.2104187896532663,5.1456176585193045,0.0217110354909754,0.0024830388775395,0.0006001489692234,0.0005982353541163,0.0008391365207402,0.0004428236284501,0.0002445495552311,0.0001506861291751
2020-11-25 14:32:45,0.0,정상,L-CAHU-03R,11.0,22.0,0.0818135217,0.0116780982343416,0.1243441552,0.0142678229434723,-0.1323964564877993,2.551993195033109,8.715005484203056,1.2217591132702703,7.005723025981388,0.0216660581603585,0.0022837976701318,0.0007609449056868,0.0008322429228707,0.0006988589279808,0.0004418409026739,0.0003331353987098,0.000173459386886
2020-11-25 14:33:36,0.0,정상,L-PAHU-02S,37.0,71.1,0.0599797367999999,0.0146621315552916,0.1132444143,0.0177532861842096,-0.086205698585323,2.4474012858760275,6.378786052619546,1.210825732756599,4.090792431769779,0.0003962469284369,0.0023700657389281,0.0002306180914352,0.0008092796334027,0.0006021222316499,0.0007434844025104,0.0002043339187731,0.0003220127928752
2020-11-25 14:34:09,0.0,정상,L-CAHU-03R,11.0,22.0,0.0541544333,0.0120010690383833,0.0990783087999999,0.0145931104065537,-0.1236559154039108,2.4457807297958163,6.789389378943102,1.2159842060636608,4.512467441591784,0.0213581072533587,0.0022645186211829,0.0007605698568811,0.0008614864193548,0.0009410250680758,0.0006033154790223,0.0002526641374586,0.0001588087955759
2020-11-25 14:34:18,0.0,정상,L-SF-02,5.5,11.1,0.0195132624,0.00373210232255,0.0379703138,0.0046831569855112,0.0047479897191209,3.055106649034071,8.107845608736246,1.2548308113673177,5.228490730840238,0.0010619083558732,0.0002335235755641,4.478904225628365e-05,0.0015374861370729,8.9915146375705e-05,0.0012158399266655,0.0001340439773457,4.024297005768834e-05
2020-11-25 14:34:42,0.0,정상,R-PAC-01R,3.75,7.7,0.0298517682,0.0053481018664916,0.0528501943,0.0067058584395757,0.0533475780404679,3.0004241392658946,7.881197430010747,1.2538763484650546,5.581750113444013,0.0004432859696014,0.0003808138404663,0.0002517391998747,0.0001081839410651,0.0007221744025053,0.0012658958238715,0.0024353228565871,0.0001310004489804
2020-11-25 14:34:54,0.0,정상,L-CAHU-03R,11.0,22.0,0.049248524,0.0120595268726416,0.0880548321,0.0146589425358105,-0.1196423690520222,2.40365857064121,6.006902058923402,1.2155487267967289,4.083785750477954,0.0214727652046196,0.0022162482934534,0.0007314043091702,0.0006708003732912,0.0007167823361292,0.0004572502416264,0.0002717094508959,0.0002263260275397
2020-11-25 14:35:03,0.0,정상,L-CAHU-03R,11.0,22.0,0.0535380132,0.0116768435078333,0.0962346829,0.0141764345760361,-0.1255119057486449,2.4670475839998147,6.788355872122839,1.2140639348746902,4.584973084899561,0.0211586609311356,0.0020688763393163,0.0007296101573912,0.0006640068667603,0.0009612675870471,0.0006401421807745,0.0002156420780655,0.0001950750091638
2020-11-25 14:35:12,0.0,정상,L-SF-02,5.5,11.1,0.0184024796,0.00375216582945,0.0367455315,0.0046925381243207,-0.0518998020489018,2.967970952158439,7.830630359624268,1.2506211978932025,4.904495279916099,0.0013922976452682,0.0003127608103103,6.455995778268217e-05,0.0016037540657582,0.0001327020500182,0.0009802953566258,0.0001153537749243,0.0001062015945723
2020-11-25 14:36:06,0.0,정상,L-SF-02,5.5,11.1,0.0178718884,0.0038933141203499,0.0340359193,0.0048428625822505,-0.0304923743981393,2.8793500882066563,7.028058038389169,1.243892075632257,4.590404947441888,0.0009116152742811,0.0002534304388389,0.0001006780625869,0.0001862497410012,0.000105570751055,0.0013098862963066,0.0002052661889702,7.203486279031289e-05
2020-11-25 14:36:15,0.0,정상,L-EF-02,3.7,7.6,0.0215795245,0.0048931466844249,0.0423921272,0.0060696287274365,0.0922470198789968,2.747024661774709,6.984303176300578,1.2404346566507547,4.4101527895511765,0.0008699692716072,0.000422090672129,0.0001294000847697,0.0013046110506318,0.0001033864700009,0.0011777491531813,0.0001275211717445,0.0002077752243467
2020-11-25 14:36:30,0.0,정상,L-SF-02,5.5,11.1,0.0206227712,0.0039160926466166,0.0364437940999999,0.0048622099320012,0.0022455686723209,2.826119068247884,7.495314807396714,1.24159726818566,5.266160191030511,0.0010853861459007,0.000185502281753,8.242290965726717e-05,0.000161811262013,0.0001978076442657,0.0011328087922325,0.0001596477492402,9.585119705221386e-05
2020-11-25 14:36:39,0.0,정상,L-SF-02,5.5,11.1,0.0206276941999999,0.0038732364895666,0.0367620513,0.0048208702938511,-0.0064217196216665,2.826876952397634,7.625604726783237,1.2446620047180426,5.325699645649006,0.0011197892167385,0.0002094516501081,4.679364347898417e-05,0.0017170857335414,0.0001104554549755,0.0007156361290841,0.0001132376903348,0.0001580658484583
2020-11-25 14:37:39,0.0,정상,L-EF-02,3.7,7.6,0.0203092694,0.0048437570189666,0.0394882671,0.0060179766067112,0.0717291180147335,2.77066633436859,6.561718278526193,1.242419176508372,4.192875348716942,0.0009378262505841,0.000418291953064,0.000120713878543,0.0012600947548471,8.597253809558745e-05,0.0031606881946352,0.0001683650316767,0.000110143777085
2020-11-25 14:37:51,0.0,정상,L-SF-02,5.5,11.1,0.0183716696,0.0039226027608833,0.0353497938,0.004870501834308,-0.0246080430339517,2.822047129973336,7.257936656751565,1.2416505395033277,4.683540679470402,0.0011095444405393,0.0002473897284014,5.037949772173652e-05,0.0013997939404809,0.0001743282612434,0.0008656565639594,0.0001431114460108,8.499522576862413e-05
2020-11-25 14:38:18,0.0,정상,L-PAHU-02S,37.0,71.1,0.0616986826,0.0146191914805666,0.1225802860999999,0.0176977994692103,-0.0612481099410204,2.457858347015826,6.9263009965311335,1.2105867477511405,4.220389525783026,0.0002795138337342,0.0024028016837426,0.000116862435264,0.0006236501715152,0.0003185702657424,0.0006112738874082,0.000148771790973,0.0002208867643769
2020-11-25 14:38:18,0.0,정상,L-EF-02,3.7,7.6,0.0225768387,0.0048292887832416,0.0413973592,0.0060010710663278,0.0771435023855139,2.727225826920746,6.89832843878182,1.2426407563681876,4.674982117106956,0.0008941685937493,0.0002980701964967,9.262572730430588e-05,0.0012155467771664,9.318916167460448e-05,0.0023299327877831,0.0001502683517219,7.581193328801467e-05
2020-11-25 14:38:51,0.0,정상,R-PAC-01R,3.75,7.7,0.025984019,0.0051397880695833,0.0484925694,0.0064255376010902,0.0020768333476148,2.9283757840384106,7.546850148658733,1.2501561375878127,5.055465059691935,0.0004185857682593,0.0002512841451711,0.0004236493437163,0.0001307933673452,0.0002292209753712,0.0002830048430753,0.0025639190853841,0.0002365323554261
2020-11-25 14:39:18,0.0,정상,L-SF-02,5.5,11.1,0.0162504539,0.0040346722862833,0.031612413,0.0049894186255525,-0.0252231222911138,2.7258287367711205,6.335891087210466,1.236635412128767,4.027701073826154,0.0015044505648979,0.0002902295687476,8.098746288804517e-05,0.0014828166091456,9.151978218820162e-05,0.0009876357420552,0.0001426699800086,5.790428698583292e-05
2020-11-25 14:39:45,0.0,정상,L-SF-02,5.5,11.1,0.0159465261,0.00414520238805,0.0317937378,0.0050920274611962,-0.0048956819027508,2.6390025398037897,6.243826853308219,1.2284146790699055,3.846983719292321,0.0014945257263535,0.0001870621254003,8.134666332212106e-05,0.0014753231281667,0.0001584318714298,0.0004654510622837,0.0001602111592496,0.0001355548799234
2020-11-25 14:40:06,0.0,정상,L-PAHU-02S,37.0,71.1,0.0694189966,0.0146277884001833,0.1233678088,0.0177223631469165,-0.0707234051708486,2.440544619429877,6.96113761902369,1.2115545195263049,4.745693244997307,0.00028951638472,0.0023238671256933,0.0003465104817472,0.0003632636416437,0.0002085997745735,0.0004688802527116,0.0001933286862405,0.0007601983582575
2020-11-25 14:40:21,0.0,정상,L-EF-02,3.7,7.6,0.0218446255,0.0048529574287833,0.0407331883999999,0.0060175918575233,0.0949004291938411,2.7341796421520623,6.769018132905452,1.2399844725264844,4.501301695011279,0.0009172504548432,0.0004233692248308,0.0001479427357011,0.0015226656645543,6.242177870989914e-05,0.0023713451459157,0.0001081505882663,8.438521039502112e-05
2020-11-25 14:40:33,0.0,정상,L-SF-02,5.5,11.1,0.0184994005,0.0040864942989666,0.0352012851,0.0050481548259795,-0.0132366907258125,2.73407992168165,6.973099342920675,1.2353265309231136,4.526961044501606,0.0014063694252752,0.0002477609887324,6.013281091523282e-05,0.0014670669597812,0.0001378696328687,0.0009676407023159,0.0001507334151929,6.393131379869735e-05
2020-11-25 14:41:15,0.0,정상,L-EF-02,3.7,7.6,0.0204366054,0.0048444070012666,0.0400419328,0.006017100855465,0.07254496079987,2.703640279479425,6.6546886551903945,1.2420717032841802,4.2185979408122485,0.0009035308849754,0.0003481893509096,0.0001215326965279,0.0011647586331398,5.631182939194229e-05,0.0019371581392503,0.0001880605853088,7.271725846986292e-05
2020-11-25 14:41:27,0.0,정상,R-PAC-01R,3.75,7.7,0.026980916,0.0051276781037083,0.0518506597,0.0064174574296597,-0.0115919586670802,2.965491189513691,8.07962659173406,1.251532818532158,5.261819376003229,0.0005132120312039,0.0003476498271955,0.0004566848684169,0.0001087023260911,0.0004491065734086,0.0011693603401187,0.0028695988969199,0.0001626650213931
2020-11-25 14:41:30,0.0,정상,L-SF-02,5.5,11.1,0.0184787046,0.0041502109124,0.0344786029,0.0051161410851213,-0.0136557736246351,2.702009936298541,6.739181411605307,1.232742429989604,4.452473618820028,0.0010424912847454,0.0001902839531078,8.631360065739706e-05,0.0001108794129309,0.0001220031450878,0.0010649920233499,0.0001444022321293,4.939983805771869e-05
2020-11-25 14:41:45,0.0,정상,R-PAC-01R,3.75,7.7,0.0268002227,0.005306696770325,0.0531592295,0.0066643954686447,0.0456122669559461,3.06825023420274,7.976601891365554,1.2558462932934138,5.050264573221255,0.0004813499044732,0.0002641136506414,0.0005010583993091,0.0001285652598499,0.0002848838278214,0.0004024024912295,0.0024722818938586,0.0002544573189534
2020-11-25 14:41:51,0.0,정상,L-EF-02,3.7,7.6,0.0208505075,0.00496188913645,0.0412082728,0.0061404950677511,0.0866381936308898,2.6935333680997706,6.710903981735793,1.2375316938548848,4.202130867219972,0.000899491747845,0.0004342871811403,0.0001699617758747,0.0012369888310832,7.436248069075448e-05,0.0028024505040822,0.0001097279442057,0.0001673660024139
2020-11-25 14:42:18,0.0,정상,L-EF-02,3.7,7.6,0.0228528343,0.00486372937715,0.0427423809,0.0060145851894428,0.0732706453131125,2.679216513802728,7.106455317155302,1.2366200343505265,4.698623736625552,0.000880128564858,0.0003882874626775,0.0001180182152922,0.0012618567083376,0.0001191985689188,0.0022551188265252,0.0001661055593544,6.30774917648881e-05
2020-11-25 14:42:51,0.0,정상,R-PAC-01R,3.75,7.7,0.0262297708999999,0.0050863715915916,0.0507143456999999,0.0063654983343695,0.0349108778428503,2.943220005375645,7.967066054542108,1.251481182557017,5.156872719122744,0.0004748368694552,0.0003445901305827,0.0004397868729515,9.196793837216352e-05,0.0001833938039949,0.0002037580499116,0.0025140616891839,0.0001529097191989
2020-11-25 14:43:18,0.0,정상,L-SF-02,5.5,11.1,0.0184206273,0.0041655504642083,0.0354408379,0.0051308190724152,0.0200734017553509,2.69451764154419,6.907442534962857,1.2317265428665023,4.422135191561257,0.0013843239435286,0.000201067724985,9.92332154424099e-05,0.0012079370357139,6.799107327744789e-05,0.0011022817512386,0.000163524105073,0.000138252692177
2020-11-25 14:43:45,0.0,정상,L-SF-02,5.5,11.1,0.019157948,0.0041804892526,0.0368632544,0.0051597739750697,0.0029674239309551,2.7254663661323217,7.144354496555608,1.234251223552524,4.582704760713108,0.0014568369275529,0.0002518688851328,8.912054534425677e-05,0.0015395895733998,0.0001373162026784,0.0007612732724183,8.00148203711263e-05,9.42862939170581e-05
2020-11-25 14:44:03,0.0,정상,L-SF-02,5.5,11.1,0.0163994581,0.0041661631092666,0.0320323854999999,0.0051061941629261,-0.0050453987370191,2.5926812744808263,6.27324078911313,1.2256347216864,3.936345666237407,0.001299780560843,0.0002324236723815,8.640310638063017e-05,0.0014090194359901,7.572356090239069e-05,0.0008234878322261,0.0001469128282545,0.0001204574988973
2020-11-25 14:45:12,0.0,정상,L-EF-02,3.7,7.6,0.0229917056999999,0.0050242319568083,0.0427172183999999,0.0062138721549922,0.0806830479133712,2.72185663684958,6.874492640741102,1.236780508625163,4.57616326189796,0.0009064777423655,0.0003628488188351,0.0001639717942409,0.0013398754072187,7.154500082055323e-05,0.002639948955163,0.0001487980579271,0.0001331797841597
2020-11-25 14:45:18,0.0,정상,L-CAHU-03R,11.0,22.0,0.0548854396,0.0116803914895916,0.0964796879,0.0142986288198165,-0.1395124366502105,2.569615784118181,6.747478315283503,1.2241566417151335,4.698938357409349,0.0228845698998454,0.0019611886987454,0.0006439740871696,0.0006215735418808,0.0009076980789525,0.0005410253254269,0.0003031063455593,0.000241700416075
2020-11-25 14:45:24,0.0,정상,L-EF-02,3.7,7.6,0.0234470516,0.0049845028160583,0.0443070288,0.0061766391328082,0.0644620083098816,2.7193953126968795,7.1733232017159,1.2391685511560544,4.703990039781251,0.0008559689945025,0.0002900105145224,0.0001089294545203,0.0012949537556842,0.0001071830780474,0.0027459807480669,9.581254901388784e-05,0.0001577061599796
2020-11-25 14:45:57,0.0,정상,L-PAHU-02S,37.0,71.1,0.0608174652,0.0146751711824666,0.1201800555,0.0177266258047644,-0.0618539326187926,2.425266892734107,6.77963515581735,1.2079331535119353,4.1442423017635655,0.000311182277522,0.0023311193517318,0.0001871728248291,0.000936380242716,0.0005524262907374,0.000799128522605,0.0002021984058822,0.0004488185717918
2020-11-25 14:46:42,0.0,정상,L-EF-02,3.7,7.6,0.0199782867,0.00492891668415,0.0393701587,0.0061075720562076,0.076475668741365,2.670426826110251,6.446122671608091,1.239130715243746,4.053281477498801,0.000868646317588,0.0004098581700665,0.0001622280702333,0.0014161858813548,9.851810308916124e-05,0.0013687639334688,0.0001303846083138,0.0001067502220025
2020-11-25 14:47:21,0.0,정상,L-SF-02,5.5,11.1,0.0187978074,0.003745699869925,0.0354857314,0.0046382891626557,0.0206388555833859,2.764825222528126,7.650607833100633,1.2382970669640545,5.018503364599894,0.0012653507403322,0.0002135074357535,5.751518440661932e-05,0.0012655573054619,9.575153287887376e-05,0.0006969921318097,0.0001979816768342,8.870839105493594e-05
2020-11-25 14:47:30,0.0,정상,L-CAHU-03R,11.0,22.0,0.0485642813,0.0105601877283749,0.0853274538999999,0.0130045042760927,-0.0832853807177434,2.5964481441043907,6.561376895916299,1.2314652552198455,4.598808520184619,0.0197779680533532,0.0015599456105983,0.0007616026446402,0.0005413472647079,0.0011551330935898,0.0005100422214443,0.0002521650897162,0.0001928659002329
2020-11-25 14:48:00,0.0,정상,L-SF-02,5.5,11.1,0.0159027278,0.0037818125221583,0.030964652,0.0046571218892479,0.007467047851793,2.6841052955192746,6.64888159175937,1.231452342484185,4.205054509398074,0.0009308960911376,0.0002626872370667,8.660419399768376e-05,0.0001890516865577,7.03647056063254e-05,0.0006930689432272,0.0001648178032318,0.0001491000022743
2020-11-25 14:48:45,0.0,정상,L-CAHU-03R,11.0,22.0,0.0470282286,0.0109850516213916,0.0872030332,0.0134948350190849,-0.0994591135699164,2.580747401716378,6.461956228192038,1.2284726084314317,4.281111297503592,0.0204686350760371,0.0017725678780561,0.0007512590766794,0.0006062112554954,0.0012453692973768,0.0008481935158412,0.0003529101721986,0.0002616385341467
2020-11-25 14:48:54,0.0,정상,L-SF-02,5.5,11.1,0.0152771175,0.003727697640325,0.0298386915,0.0045986884051419,-0.0033227528164786,2.690583831749234,6.488522133101372,1.2336538123142902,4.09827163414146,0.0011409602619952,0.0003117408266893,4.093874925041789e-05,0.0012704981044679,0.000109039645001,0.0004114509767739,0.0001527008588226,0.0001707055254936
